seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,hgnc_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,ont,protein_id,ccdsid
chr17,HAVANA,gene,76038775,76072517,,-,0,ENSG00000167881.15,protein_coding,SRP68,1,HGNC:11302,OTTHUMG00000180054.1,,,,,,,,,,,
chr17,HAVANA,gene,76071961,76083666,,+,0,ENSG00000186919.13,protein_coding,ZACN,2,HGNC:29504,OTTHUMG00000157186.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76074781,76077537,,+,0,ENSG00000182687.4,protein_coding,GALR2,2,HGNC:4133,OTTHUMG00000167479.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76081016,76121576,,-,0,ENSG00000182473.22,protein_coding,EXOC7,1,HGNC:23214,OTTHUMG00000150720.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,76136333,76141245,,-,0,ENSG00000129654.8,protein_coding,FOXJ1,2,HGNC:3816,OTTHUMG00000180120.1,,,,,,,,,,,
chr17,HAVANA,gene,76142465,76240493,,-,0,ENSG00000141576.16,protein_coding,RNF157,2,HGNC:29402,OTTHUMG00000132627.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76265348,76271298,,+,0,ENSG00000185262.9,protein_coding,UBALD2,2,HGNC:28438,OTTHUMG00000132666.1,,,,,,,,,,,
chr17,HAVANA,gene,76274049,76307998,,-,0,ENSG00000129646.14,protein_coding,QRICH2,2,HGNC:25326,OTTHUMG00000167578.1,,,,,,,,,,,
chr17,HAVANA,gene,76309478,76384521,,-,0,ENSG00000161542.17,protein_coding,PRPSAP1,2,HGNC:9466,OTTHUMG00000155969.1,,,,,,,,,,,
chr17,HAVANA,gene,76376584,76387860,,+,0,ENSG00000176170.14,protein_coding,SPHK1,2,HGNC:11240,OTTHUMG00000180177.1,,,,,,,,,,,
chr17,HAVANA,gene,76389456,76453152,,-,0,ENSG00000175931.13,protein_coding,UBE2O,1,HGNC:29554,OTTHUMG00000180178.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76453351,76470117,,+,0,ENSG00000129673.9,protein_coding,AANAT,2,HGNC:19,OTTHUMG00000180179.1,,,,,,,,,,,
chr17,HAVANA,gene,76470891,76501790,,-,0,ENSG00000129667.12,protein_coding,RHBDF2,1,HGNC:20788,OTTHUMG00000180180.1,,,,,,,,,,,
chr17,HAVANA,gene,76527356,76551175,,-,0,ENSG00000161544.10,protein_coding,CYGB,1,HGNC:16505,OTTHUMG00000180289.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76527586,76553578,,+,0,ENSG00000214140.11,protein_coding,PRCD,2,HGNC:32528,OTTHUMG00000132200.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76563710,76570544,,-,0,ENSG00000284526.1,protein_coding,AC015802.6,2,,OTTHUMG00000180301.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76565377,76586956,,-,0,ENSG00000070731.11,protein_coding,ST6GALNAC2,2,HGNC:10867,OTTHUMG00000191877.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76624761,76643786,,-,0,ENSG00000070526.15,protein_coding,ST6GALNAC1,2,HGNC:23614,OTTHUMG00000180369.1,,,,,,,,,,,
chr17,HAVANA,gene,76672551,76711016,,-,0,ENSG00000182534.13,protein_coding,MXRA7,2,HGNC:7541,OTTHUMG00000180370.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,76712832,76726799,,-,0,ENSG00000070495.14,protein_coding,JMJD6,1,HGNC:19355,OTTHUMG00000169267.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,76726830,76733936,,+,0,ENSG00000181038.13,protein_coding,METTL23,2,HGNC:26988,OTTHUMG00000180371.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76732978,76738522,,+,0,ENSG00000267168.1,protein_coding,AC005837.2,2,,OTTHUMG00000180483.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,76734115,76737333,,-,0,ENSG00000161547.17,protein_coding,SRSF2,2,HGNC:10783,OTTHUMG00000177547.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,76735865,76781449,,+,0,ENSG00000092931.11,protein_coding,MFSD11,2,HGNC:25458,OTTHUMG00000180484.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,76868456,76950393,,+,0,ENSG00000167889.12,protein_coding,MGAT5B,2,HGNC:24140,OTTHUMG00000177278.1,,,,,,,,,,,
chr17,HAVANA,gene,77088749,77217101,,+,0,ENSG00000129657.16,protein_coding,SEC14L1,1,HGNC:10698,OTTHUMG00000177311.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,77280569,77500596,,+,0,ENSG00000184640.18,protein_coding,SEPTIN9,1,HGNC:7323,OTTHUMG00000177327.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,77959240,78108835,,+,0,ENSG00000078687.17,protein_coding,TNRC6C,2,HGNC:29318,OTTHUMG00000132642.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,78110458,78132407,,-,0,ENSG00000141524.15,protein_coding,TMC6,2,HGNC:18021,OTTHUMG00000177466.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,78130770,78142968,,+,0,ENSG00000167895.15,protein_coding,TMC8,1,HGNC:20474,OTTHUMG00000177436.1,,,,,,,,,,,
chr17,HAVANA,gene,78146353,78166177,,+,0,ENSG00000187997.11,protein_coding,C17orf99,2,HGNC:34490,OTTHUMG00000153871.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,78168558,78173527,,+,0,ENSG00000108639.7,protein_coding,SYNGR2,1,HGNC:11499,OTTHUMG00000177457.1,,,,,,,,,,,
chr17,HAVANA,gene,78174091,78187233,,-,0,ENSG00000167900.12,protein_coding,TK1,2,HGNC:11830,OTTHUMG00000150674.1,,,,,,,,,,,
chr17,HAVANA,gene,78187317,78207701,,+,0,ENSG00000183077.15,protein_coding,AFMID,1,HGNC:20910,OTTHUMG00000153957.1,,,,,,,,,,,
chr17,HAVANA,gene,78214186,78225636,,+,0,ENSG00000089685.15,protein_coding,BIRC5,2,HGNC:593,OTTHUMG00000177505.1,,,,,,,,,,,
chr17,HAVANA,gene,78231310,78240987,,+,0,ENSG00000204278.12,protein_coding,TMEM235,2,HGNC:27563,OTTHUMG00000170345.1,,,,,,,,,,,
chr17,HAVANA,gene,78356778,78360077,,-,0,ENSG00000184557.4,protein_coding,SOCS3,2,HGNC:19391,OTTHUMG00000177513.1,,,,,,,,,,,
chr17,HAVANA,gene,78378649,78425114,,+,0,ENSG00000087157.19,protein_coding,PGS1,1,HGNC:30029,OTTHUMG00000177514.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,78423697,78577396,,-,0,ENSG00000187775.17,protein_coding,DNAH17,1,HGNC:2946,OTTHUMG00000150216.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,78674048,78782297,,-,0,ENSG00000108669.16,protein_coding,CYTH1,1,HGNC:9501,OTTHUMG00000150253.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,78787381,78841441,,-,0,ENSG00000055483.19,protein_coding,USP36,1,HGNC:20062,OTTHUMG00000177542.1,,,,,,,,,,,
chr17,HAVANA,gene,78852977,78925387,,-,0,ENSG00000035862.12,protein_coding,TIMP2,2,HGNC:11821,OTTHUMG00000154517.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,78870910,78903217,,-,0,ENSG00000178404.10,protein_coding,CEP295NL,1,HGNC:44659,OTTHUMG00000177628.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,78971238,78979947,,-,0,ENSG00000108679.13,protein_coding,LGALS3BP,1,HGNC:6564,OTTHUMG00000177572.1,,,,,,,,,,,
chr17,HAVANA,gene,78991716,79009867,,-,0,ENSG00000171302.17,protein_coding,CANT1,2,HGNC:19721,OTTHUMG00000177570.1,,,,,,,,,,,
chr17,HAVANA,gene,79022814,79049788,,+,0,ENSG00000173918.15,protein_coding,C1QTNF1,1,HGNC:14324,OTTHUMG00000177533.1,,,,,,,,,,,
chr17,HAVANA,gene,79074824,79088599,,+,0,ENSG00000167280.17,protein_coding,ENGASE,2,HGNC:24622,OTTHUMG00000167714.1,,,,,,,,,,,
chr17,HAVANA,gene,79089345,79516148,,-,0,ENSG00000167281.19,protein_coding,RBFOX3,1,HGNC:27097,OTTHUMG00000150183.1,,,,,,,,,,,
chr17,HAVANA,gene,79730943,79742219,,+,0,ENSG00000182156.10,protein_coding,ENPP7,2,HGNC:23764,OTTHUMG00000177462.1,,,,,,,,,,,
chr17,HAVANA,gene,79778148,79787983,,+,0,ENSG00000173894.11,protein_coding,CBX2,2,HGNC:1552,OTTHUMG00000177463.1,,,,,,,,,,,
chr17,HAVANA,gene,79792132,79801683,,-,0,ENSG00000141570.11,protein_coding,CBX8,2,HGNC:15962,OTTHUMG00000150416.1,,,,,,,,,,,
chr17,HAVANA,gene,79833156,79839440,,-,0,ENSG00000141582.15,protein_coding,CBX4,2,HGNC:1554,OTTHUMG00000150415.1,,,,,,,,,,,
chr17,HAVANA,gene,79932343,80035872,,-,0,ENSG00000167291.16,protein_coding,TBC1D16,1,HGNC:28356,OTTHUMG00000177489.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,80036632,80100613,,+,0,ENSG00000141519.15,protein_coding,CCDC40,2,HGNC:26090,OTTHUMG00000132707.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,80101556,80119881,,+,0,ENSG00000171298.13,protein_coding,GAA,2,HGNC:4065,OTTHUMG00000177537.1,,,,,,,,,,,
chr17,HAVANA,gene,80134369,80147151,,-,0,ENSG00000141543.12,protein_coding,EIF4A3,2,HGNC:18683,OTTHUMG00000177538.1,,,,,,,,,,,
chr17,HAVANA,gene,80169992,80209331,,+,0,ENSG00000141527.18,protein_coding,CARD14,2,HGNC:16446,OTTHUMG00000177549.1,,,,,,,,,,,
chr17,HAVANA,gene,80206716,80220923,,-,0,ENSG00000181523.13,protein_coding,SGSH,2,HGNC:10818,OTTHUMG00000177569.1,,,,,,,,,,,
chr17,HAVANA,gene,80219699,80253500,,+,0,ENSG00000181045.15,protein_coding,SLC26A11,1,HGNC:14471,OTTHUMG00000133419.1,,,,,,,,,,,
chr17,HAVANA,gene,80260866,80398786,,+,0,ENSG00000173821.19,protein_coding,RNF213,1,HGNC:14539,OTTHUMG00000161415.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,80415165,80438086,,+,0,ENSG00000173818.17,protein_coding,ENDOV,1,HGNC:26640,OTTHUMG00000164638.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,80466834,80477843,,-,0,ENSG00000171246.6,protein_coding,NPTX1,2,HGNC:7952,OTTHUMG00000177607.1,,,,,,,,,,,
chr17,HAVANA,gene,80544819,80966371,,+,0,ENSG00000141564.15,protein_coding,RPTOR,1,HGNC:30287,OTTHUMG00000177622.1,,,,,,,,,,,
chr17,HAVANA,gene,80991598,81009517,,+,0,ENSG00000176108.9,protein_coding,CHMP6,2,HGNC:25675,OTTHUMG00000177645.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81035122,81117432,,+,0,ENSG00000175866.15,protein_coding,BAIAP2,1,HGNC:947,OTTHUMG00000177698.1,,,,,,,,,,,
chr17,HAVANA,gene,81110487,81166221,,-,0,ENSG00000181409.14,protein_coding,AATK,1,HGNC:21,OTTHUMG00000132717.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,81165507,81183166,,+,0,ENSG00000225180.8,protein_coding,PVALEF,2,HGNC:40053,OTTHUMG00000150182.1,,,,,,,,,,,
chr17,HAVANA,gene,81189593,81222999,,-,0,ENSG00000141577.14,protein_coding,CEP131,2,HGNC:29511,OTTHUMG00000132728.1,,,,,,,,,,,
chr17,HAVANA,gene,81228277,81239091,,-,0,ENSG00000167302.10,protein_coding,TEPSIN,2,HGNC:26458,OTTHUMG00000177866.1,,,,,,,,,,,
chr17,HAVANA,gene,81239305,81241310,,+,0,ENSG00000224877.4,protein_coding,NDUFAF8,1,HGNC:33551,OTTHUMG00000177867.1,,,,,,,,,,,
chr17,HAVANA,gene,81244811,81295547,,-,0,ENSG00000157637.13,protein_coding,SLC38A10,1,HGNC:28237,OTTHUMG00000168049.1,,,,,,,,,,,
chr17,HAVANA,gene,81395475,81466332,,+,0,ENSG00000266074.8,protein_coding,BAHCC1,2,HGNC:29279,OTTHUMG00000184171.1,,,,,,,,,,,
chr17,HAVANA,gene,81509971,81523847,,-,0,ENSG00000184009.12,protein_coding,ACTG1,2,HGNC:144,OTTHUMG00000177955.1,,,,,,,,,,,
chr17,HAVANA,gene,81528396,81537130,,+,0,ENSG00000186765.11,protein_coding,FSCN2,2,HGNC:3960,OTTHUMG00000167477.1,,,,,,,,,,,
chr17,HAVANA,gene,81539885,81553961,,-,0,ENSG00000185504.17,protein_coding,FAAP100,1,HGNC:26171,OTTHUMG00000167764.1,,,,,,,,,,,
chr17,HAVANA,gene,81556887,81648465,,-,0,ENSG00000182446.14,protein_coding,NPLOC4,1,HGNC:18261,OTTHUMG00000177990.1,,,,,,,,,,,
chr17,HAVANA,gene,81637171,81648749,,+,0,ENSG00000182612.10,protein_coding,TSPAN10,2,HGNC:29942,OTTHUMG00000178037.1,,,,,,,,,,,
chr17,HAVANA,gene,81650459,81663112,,-,0,ENSG00000185527.12,protein_coding,PDE6G,1,HGNC:8789,OTTHUMG00000178038.1,,,,,,,,,,,
chr17,HAVANA,gene,81665036,81666635,,-,0,ENSG00000204237.5,protein_coding,OXLD1,1,HGNC:27901,OTTHUMG00000178063.1,,,,,,,,,,,
chr17,HAVANA,gene,81666737,81673904,,+,0,ENSG00000185298.13,protein_coding,CCDC137,2,HGNC:33451,OTTHUMG00000178064.1,,,,,,,,,,,
chr17,HAVANA,gene,81681174,81683924,,-,0,ENSG00000214087.8,protein_coding,ARL16,1,HGNC:27902,OTTHUMG00000178103.1,,,,,,,,,,,
chr17,HAVANA,gene,81683326,81703138,,+,0,ENSG00000185359.13,protein_coding,HGS,1,HGNC:4897,OTTHUMG00000178109.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,81703367,81707517,,+,0,ENSG00000262814.8,protein_coding,MRPL12,2,HGNC:10378,OTTHUMG00000178171.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81703371,81720539,,+,0,ENSG00000262660.1,protein_coding,AC139530.2,2,,OTTHUMG00000178172.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81712236,81721016,,+,0,ENSG00000183048.12,protein_coding,SLC25A10,2,HGNC:10980,OTTHUMG00000178173.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81804132,81814008,,+,0,ENSG00000215644.10,protein_coding,GCGR,2,HGNC:4192,OTTHUMG00000177914.1,,,,,,,,,,,
chr17,HAVANA,gene,81822361,81833302,,-,0,ENSG00000225663.8,protein_coding,MCRIP1,1,HGNC:28007,OTTHUMG00000177915.1,,,,,,,,,,,
chr17,HAVANA,gene,81833492,81835050,,-,0,ENSG00000182676.5,protein_coding,PPP1R27,2,HGNC:16813,OTTHUMG00000177916.1,,,,,,,,,,,
chr17,HAVANA,gene,81843161,81860624,,-,0,ENSG00000185624.15,protein_coding,P4HB,1,HGNC:8548,OTTHUMG00000150269.1,,,,,,,,,,,
chr17,HAVANA,gene,81867721,81871378,,-,0,ENSG00000141522.12,protein_coding,ARHGDIA,2,HGNC:678,OTTHUMG00000178352.1,,,,,,,,,,,
chr17,HAVANA,gene,81887835,81891586,,-,0,ENSG00000183684.8,protein_coding,ALYREF,2,HGNC:19071,OTTHUMG00000160470.1,,,,,,,,,,,
chr17,HAVANA,gene,81890790,81900991,,+,0,ENSG00000141552.17,protein_coding,ANAPC11,2,HGNC:14452,OTTHUMG00000177982.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81900745,81902905,,+,0,ENSG00000183979.8,protein_coding,NPB,2,HGNC:30099,OTTHUMG00000177983.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81900958,81911432,,-,0,ENSG00000185813.11,protein_coding,PCYT2,1,HGNC:8756,OTTHUMG00000177956.1,,,,,,,,,,,
chr17,HAVANA,gene,81911939,81921323,,-,0,ENSG00000187531.14,protein_coding,SIRT7,2,HGNC:14935,OTTHUMG00000177957.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81918270,81927735,,-,0,ENSG00000197063.11,protein_coding,MAFG,2,HGNC:6781,OTTHUMG00000177958.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81932384,81942412,,-,0,ENSG00000183010.17,protein_coding,PYCR1,1,HGNC:9721,OTTHUMG00000178436.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81939645,81947233,,-,0,ENSG00000185105.5,protein_coding,MYADML2,2,HGNC:34548,OTTHUMG00000154388.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,81952507,81961840,,-,0,ENSG00000185269.12,protein_coding,NOTUM,2,HGNC:27106,OTTHUMG00000154416.1,,,,,,,,,,,
chr17,HAVANA,gene,81976807,82017406,,+,0,ENSG00000169696.16,protein_coding,ASPSCR1,2,HGNC:13825,OTTHUMG00000178438.1,,,,,,,,,,,
chr17,HAVANA,gene,82018702,82024107,,-,0,ENSG00000169689.15,protein_coding,CENPX,2,HGNC:11422,OTTHUMG00000132129.1,,,,,,,,,,,
chr17,HAVANA,gene,82023305,82031151,,+,0,ENSG00000169683.8,protein_coding,LRRC45,2,HGNC:28302,OTTHUMG00000178454.1,,,,,,,,,,,
chr17,HAVANA,gene,82031678,82034204,,+,0,ENSG00000169750.9,protein_coding,RAC3,2,HGNC:9803,OTTHUMG00000178455.1,,,,,,,,,,,
chr17,HAVANA,gene,82035136,82037709,,-,0,ENSG00000169738.8,protein_coding,DCXR,2,HGNC:18985,OTTHUMG00000178483.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82047902,82051831,,-,0,ENSG00000169733.12,protein_coding,RFNG,1,HGNC:9974,OTTHUMG00000178512.1,,,,,,,,,,,
chr17,HAVANA,gene,82050691,82057470,,+,0,ENSG00000169727.12,protein_coding,GPS1,1,HGNC:4549,OTTHUMG00000178484.1,,,,,,,,,,,
chr17,HAVANA,gene,82057506,82065887,,-,0,ENSG00000169718.18,protein_coding,DUS1L,1,HGNC:30086,OTTHUMG00000178525.1,,,,,,,,,,,
chr17,HAVANA,gene,82078338,82098294,,-,0,ENSG00000169710.9,protein_coding,FASN,2,HGNC:3594,OTTHUMG00000178527.1,,,,,,,,,,,
chr17,HAVANA,gene,82101460,82212830,,-,0,ENSG00000176155.19,protein_coding,CCDC57,1,HGNC:27564,OTTHUMG00000140396.1,,,,,,,,,,,
chr17,HAVANA,gene,82228397,82261129,,+,0,ENSG00000141526.16,protein_coding,SLC16A3,1,HGNC:10924,OTTHUMG00000178832.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr17,HAVANA,gene,82239023,82273731,,-,0,ENSG00000141551.14,protein_coding,CSNK1D,1,HGNC:2452,OTTHUMG00000178601.1,,,,,,,,,,,
chr17,HAVANA,gene,82314868,82317608,,-,0,ENSG00000173762.8,protein_coding,CD7,1,HGNC:1695,OTTHUMG00000178662.1,,,,,,,,,,,
chr17,HAVANA,gene,82321024,82334074,,-,0,ENSG00000141574.8,protein_coding,SECTM1,2,HGNC:10707,OTTHUMG00000178668.1,,,,,,,,,,,
chr17,HAVANA,gene,82359247,82363775,,+,0,ENSG00000182459.5,protein_coding,TEX19,2,HGNC:33802,OTTHUMG00000132857.1,,,,,,,,,,,
chr17,HAVANA,gene,82374230,82375586,,+,0,ENSG00000181408.3,protein_coding,UTS2R,2,HGNC:4468,OTTHUMG00000178835.1,,,,,,,,,,,
chr17,HAVANA,gene,82389210,82418637,,-,0,ENSG00000181396.13,protein_coding,OGFOD3,1,HGNC:26174,OTTHUMG00000178679.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82418318,82442645,,+,0,ENSG00000169660.16,protein_coding,HEXD,2,HGNC:26307,OTTHUMG00000178836.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82442586,82450829,,-,0,ENSG00000178927.18,protein_coding,CYBC1,1,HGNC:28672,OTTHUMG00000178770.1,,,,,,,,,,,
chr17,HAVANA,gene,82458180,82490537,,+,0,ENSG00000141562.18,protein_coding,NARF,1,HGNC:29916,OTTHUMG00000178844.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82519713,82644662,,+,0,ENSG00000141568.21,protein_coding,FOXK2,1,HGNC:6036,OTTHUMG00000140374.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82614562,82648553,,-,0,ENSG00000141580.16,protein_coding,WDR45B,2,HGNC:25072,OTTHUMG00000150146.1,,,,,,,,,,,
chr17,HAVANA,gene,82654973,82698698,,-,0,ENSG00000141542.11,protein_coding,RAB40B,1,HGNC:18284,OTTHUMG00000177806.1,,,,,ncRNA_host,,,,,,
chr17,HAVANA,gene,82716706,82730328,,+,0,ENSG00000141560.15,protein_coding,FN3KRP,2,HGNC:25700,OTTHUMG00000177846.1,,,,,,,,,,,
chr17,HAVANA,gene,82735615,82751196,,+,0,ENSG00000167363.14,protein_coding,FN3K,1,HGNC:24822,OTTHUMG00000177847.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82752065,82945914,,+,0,ENSG00000141556.21,protein_coding,TBCD,2,HGNC:11581,OTTHUMG00000177878.1,,,,,overlapping_locus,,,,,,
chr17,HAVANA,gene,82829434,82840022,,-,0,ENSG00000141579.7,protein_coding,ZNF750,2,HGNC:25843,OTTHUMG00000177822.1,,,,,,,,,,,
chr17,HAVANA,gene,82942155,83051810,,-,0,ENSG00000175711.8,protein_coding,B3GNTL1,1,HGNC:21727,OTTHUMG00000177788.1,,,,,,,,,,,
chr17,HAVANA,gene,83079609,83095122,,+,0,ENSG00000176845.13,protein_coding,METRNL,2,HGNC:27584,OTTHUMG00000177771.1,,,,,,,,,,,
chr18,HAVANA,gene,47390,49557,,-,0,ENSG00000173213.9,protein_coding,TUBB8B,2,HGNC:24983,OTTHUMG00000163448.1,,,,,,,,,,,
chr18,HAVANA,gene,158383,214629,,+,0,ENSG00000101557.15,protein_coding,USP14,1,HGNC:12612,OTTHUMG00000178040.1,,,,,,,,,,,
chr18,HAVANA,gene,214520,268050,,-,0,ENSG00000079134.12,protein_coding,THOC1,2,HGNC:19070,OTTHUMG00000178051.1,,,,,,,,,,,
chr18,HAVANA,gene,316737,500722,,-,0,ENSG00000158270.12,protein_coding,COLEC12,2,HGNC:16016,OTTHUMG00000178145.1,,,,,overlapping_locus,,,,,,
chr18,HAVANA,gene,580380,582114,,+,0,ENSG00000177143.5,protein_coding,CETN1,2,HGNC:1866,OTTHUMG00000131471.1,,,,,retrogene,,,,,,
chr18,HAVANA,gene,596988,650334,,+,0,ENSG00000079101.16,protein_coding,CLUL1,1,HGNC:2096,OTTHUMG00000178252.1,,,,,overlapping_locus,,,,,,
chr18,HAVANA,gene,657653,673578,,+,0,ENSG00000176890.16,protein_coding,TYMS,1,HGNC:12441,OTTHUMG00000131473.1,,,,,,,,,,,
chr18,HAVANA,gene,670318,712662,,-,0,ENSG00000132199.20,protein_coding,ENOSF1,2,HGNC:30365,OTTHUMG00000131470.1,,,,,,,,,,,
chr18,HAVANA,gene,721588,812546,,-,0,ENSG00000176105.14,protein_coding,YES1,2,HGNC:12841,OTTHUMG00000131472.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr18,HAVANA,gene,904871,912172,,+,0,ENSG00000141433.13,protein_coding,ADCYAP1,2,HGNC:241,OTTHUMG00000131479.1,,,,,,,,,,,
chr18,HAVANA,gene,2537525,2571509,,-,0,ENSG00000101574.15,protein_coding,METTL4,1,HGNC:24726,OTTHUMG00000131482.1,,,,,overlapping_locus,,,,,,
chr18,HAVANA,gene,2571557,2616635,,+,0,ENSG00000080986.13,protein_coding,NDC80,1,HGNC:16909,OTTHUMG00000131483.1,,,,,,,,,,,
chr18,HAVANA,gene,2655726,2805017,,+,0,ENSG00000101596.16,protein_coding,SMCHD1,1,HGNC:29090,OTTHUMG00000178235.1,,,,,ncRNA_host,,,,,,
chr18,HAVANA,gene,2847006,2916003,,+,0,ENSG00000132205.11,protein_coding,EMILIN2,2,HGNC:19881,OTTHUMG00000128525.1,,,,,,,,,,,
chr18,HAVANA,gene,2916994,3013315,,-,0,ENSG00000101577.9,protein_coding,LPIN2,1,HGNC:14450,OTTHUMG00000131508.1,,,,,overlapping_locus,,,,,,
chr18,HAVANA,gene,3066807,3219968,,-,0,ENSG00000101605.13,protein_coding,MYOM1,2,HGNC:7613,OTTHUMG00000178209.1,,,,,,,,,,,
chr18,HAVANA,gene,3247481,3256236,,+,0,ENSG00000101608.12,protein_coding,MYL12A,2,HGNC:16701,OTTHUMG00000131509.1,,,,,,,,,,,
chr18,HAVANA,gene,3261479,3278431,,+,0,ENSG00000118680.13,protein_coding,MYL12B,2,HGNC:29827,OTTHUMG00000131510.1,,,,,,,,,,,
chr18,HAVANA,gene,3411608,3459978,,+,0,ENSG00000177426.21,protein_coding,TGIF1,1,HGNC:11776,OTTHUMG00000131511.1,,,,,overlapping_locus,,,,,,
chr18,HAVANA,gene,3496032,4455307,,-,0,ENSG00000170579.17,protein_coding,DLGAP1,1,HGNC:2905,OTTHUMG00000131537.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr18,HAVANA,gene,5142911,5197503,,-,0,ENSG00000231824.4,protein_coding,AKAIN1,2,HGNC:28285,OTTHUMG00000178457.1,,,,,,,,,,,
chr18,HAVANA,gene,5289019,5297053,,-,0,ENSG00000198081.11,protein_coding,ZBTB14,2,HGNC:12860,OTTHUMG00000131563.1,,,,,,,,,,,
chr18,HAVANA,gene,5392381,5630700,,-,0,ENSG00000082397.17,protein_coding,EPB41L3,2,HGNC:3380,OTTHUMG00000131562.1,,,,,,,,,,,
chr18,HAVANA,gene,5882072,5895955,,-,0,ENSG00000206432.4,protein_coding,TMEM200C,2,HGNC:37208,OTTHUMG00000178423.1,,,,,,,,,,,
chr18,HAVANA,gene,5954706,6415237,,-,0,ENSG00000154655.15,protein_coding,L3MBTL4,2,HGNC:26677,OTTHUMG00000178980.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr18,HAVANA,gene,6729718,6915716,,+,0,ENSG00000088756.12,protein_coding,ARHGAP28,1,HGNC:25509,OTTHUMG00000167698.1,,,,,,,,,,,
chr18,HAVANA,gene,6941742,7117797,,-,0,ENSG00000101680.15,protein_coding,LAMA1,2,HGNC:6481,OTTHUMG00000133478.1,,,,,,,,,,,
chr18,HAVANA,gene,7231125,7232047,,+,0,ENSG00000206422.2,protein_coding,LRRC30,2,HGNC:30219,OTTHUMG00000178479.1,,,,,,,,,,,
chr18,HAVANA,gene,7566782,8406861,,+,0,ENSG00000173482.16,protein_coding,PTPRM,2,HGNC:9675,OTTHUMG00000131575.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr18,HAVANA,gene,8609437,8639382,,+,0,ENSG00000206418.4,protein_coding,RAB12,2,HGNC:31332,OTTHUMG00000178949.1,,,,,,,,,,,
chr18,HAVANA,gene,8705661,8832778,,+,0,ENSG00000168502.17,protein_coding,MTCL1,1,HGNC:29121,OTTHUMG00000131594.1,,,,,overlapping_locus,,,,,,
